from_polity_id,from_name,to_polity_id,to_name,territorial_direction,strength,shared_territories,shared_territory_count,same_ethnicity,related_ethnicity,same_language,same_religion,same_civilization,temporal_gap_years,provenance
tokugawa_shogunate,Tokugawa Shogunate (Edo Period),empire_of_japan,Empire of Japan (Meiji),expansion,6,japanese_archipelago,1,1,0,0,0,0,0,stub
samanid_empire,Samanid Empire,ghaznavid_empire,Ghaznavid Empire,expansion,6,khorasan|transoxiana,2,0,0,1,1,0,-22,stub
tsardom_russia,Tsardom of Russia,russian_empire,Russian Empire,expansion,6,kievan_rus,1,0,0,1,1,0,0,stub
cossack_hetmanate,Cossack Hetmanate,russian_empire,Russian Empire,expansion,6,pontic_steppe,1,1,0,0,1,0,-43,stub
teutonic_order,Teutonic Order (Monastic State),kingdom_of_prussia,Kingdom of Prussia,expansion,6,prussia,1,1,0,1,0,0,176,stub
khwarazmian_empire,Khwarazmian Empire,timurid_empire,Timurid Empire,expansion,6,transoxiana,1,1,0,1,0,0,150,stub
southern_dynasties,Southern Dynasties,sui_dynasty,Sui Dynasty,expansion,6,yangtze,1,1,0,0,0,0,-8,stub
gupta_empire,Gupta Empire,pratihara_dynasty,Pratihara Dynasty,expansion,6,,0,1,0,1,1,0,180,stub
baekje,Baekje,goguryeo,Goguryeo,expansion,6,,0,1,0,1,1,0,-623,stub
holy_roman_empire,Holy Roman Empire,habsburg_monarchy,Habsburg Monarchy,same,6,bohemia|germany,2,1,0,0,1,0,-368,stub
uyghur_khaganate,Uyghur Khaganate,kara_khanid_khanate,Kara-Khanid Khanate,same,6,central_asian_steppe,1,1,0,0,0,0,0,stub
chera_dynasty,Chera Dynasty,kakatiya_dynasty,Kakatiya Dynasty,same,6,deccan,1,1,0,0,1,0,-19,stub
kadamba_dynasty,Kadamba Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,6,deccan,1,1,0,0,1,0,18,stub
kakatiya_dynasty,Kakatiya Dynasty,vijayanagara_empire,Vijayanagara Empire,same,6,deccan,1,1,0,0,1,0,13,stub
madurai_sultanate,Madurai Sultanate,bahmani_sultanate,Bahmani Sultanate,same,6,deccan,1,1,0,0,1,0,-31,stub
mughal_empire,Mughal Empire,british_raj,British Raj,same,6,deccan|ganges_plain|indus_valley|punjab,4,0,0,0,0,0,1,stub
kamarupa_kingdom,Kamarupa Kingdom,harsha_empire,Harsha Empire,same,6,ganges_plain,1,1,0,1,0,0,-534,stub
ghorid_dynasty,Ghorid Sultanate,delhi_sultanate,Delhi Sultanate,same,6,ganges_plain|punjab,2,0,0,1,0,0,-9,stub
habsburg_monarchy,Habsburg Monarchy,kingdom_of_prussia,Kingdom of Prussia,same,6,germany,1,1,0,1,0,0,-217,stub
saffarid_dynasty,Saffarid Dynasty,buyid_dynasty,Buyid Dynasty,same,6,iran_plateau,1,1,0,1,0,0,-69,stub
seljuk_empire,Seljuk Empire,ilkhanate,Ilkhanate,same,6,iran_plateau|khorasan|mesopotamia,3,0,0,1,1,0,62,stub
afsharid_dynasty,Afsharid Dynasty,pahlavi_dynasty,Pahlavi Dynasty,same,6,iran_plateau|khorasan,2,1,0,0,1,0,129,stub
qajar_dynasty,Qajar Dynasty,islamic_republic_iran,Islamic Republic of Iran,same,6,iran_plateau|khorasan,2,1,0,0,1,0,54,stub
yamato_period,Yamato Period,heian_period,Heian Period,same,6,japanese_archipelago,1,1,0,1,0,0,84,stub
heian_period,Heian Period,feudal_japan,Feudal Japan,same,6,japanese_archipelago,1,1,0,0,0,0,0,stub
unified_silla,Unified Silla,goryeo,Goryeo Dynasty,same,6,korean_peninsula,1,1,0,0,1,0,-17,stub
zagwe_dynasty,Zagwe Dynasty,solomonic_dynasty,Ethiopian Empire (Solomonic),same,6,nubia,1,0,0,1,1,0,0,stub
kingdom_of_norway,Kingdom of Norway,kingdom_of_denmark,Kingdom of Denmark,same,6,scandinavia,1,1,0,1,0,0,-444,stub
kingdom_of_norway,Kingdom of Norway,kingdom_of_sweden,Kingdom of Sweden,same,6,scandinavia,1,1,0,1,0,0,-410,stub
cao_wei,Cao Wei,northern_dynasties,Northern Dynasties,same,6,yellow_river,1,1,0,1,0,0,121,stub
shu_han,Shu Han,northern_dynasties,Northern Dynasties,same,6,yellow_river,1,1,0,1,0,0,123,stub
marinid_dynasty,Marinid Dynasty,alawite_dynasty,Alawite Dynasty (Morocco),same,6,,0,1,0,1,1,0,166,stub
chera_dynasty,Chera Dynasty,chola_empire,Chola Empire,same,6,,0,1,0,1,1,0,-1402,stub
chera_dynasty,Chera Dynasty,pandya_dynasty,Pandya Dynasty,same,6,,0,1,0,1,1,0,-1402,stub
chola_empire,Chola Empire,pandya_dynasty,Pandya Dynasty,same,6,,0,1,0,1,1,0,-1579,stub
ikhshidid_dynasty,Ikhshidid Dynasty,zangid_atabegate,Zangid Atabegate,same,6,,0,1,0,1,1,0,158,stub
first_bulgarian_empire,First Bulgarian Empire,second_bulgarian_empire,Second Bulgarian Empire,same,6,,0,1,0,1,1,0,167,stub
first_bulgarian_empire,First Bulgarian Empire,serbian_empire,Serbian Empire (Nemanjić Dynasty),same,6,,0,1,0,1,1,0,172,stub
east_germany,German Democratic Republic (East Germany),federal_republic_germany,Federal Republic of Germany,same,6,,0,1,0,1,0,0,-41,stub
achaemenid_empire,Achaemenid Empire,seleucid_empire,Seleucid Empire,contraction,5,anatolia|iran_plateau|levant|mesopotamia,4,0,0,0,0,0,18,stub
goktürk_khaganate,Göktürk Khaganate,kara_khanid_khanate,Kara-Khanid Khanate,contraction,5,central_asian_steppe|transoxiana,2,1,0,0,0,0,96,stub
mongol_empire,Mongol Empire,chagatai_khanate,Chagatai Khanate,contraction,5,central_asian_steppe|transoxiana,2,1,0,0,0,0,-142,stub
mongol_empire,Mongol Empire,moghulistan,Moghulistan Khanate,contraction,5,central_asian_steppe,1,1,0,0,0,0,-21,stub
british_raj,British Raj,republic_of_india,Republic of India,contraction,5,deccan|ganges_plain|punjab,3,0,0,0,0,0,0,stub
umayyad_caliphate,Umayyad Caliphate,tulunid_dynasty,Tulunid Dynasty,contraction,5,egypt|levant,2,0,0,1,1,0,118,stub
delhi_sultanate,Delhi Sultanate,sur_empire,Sur Empire,contraction,5,ganges_plain|punjab,2,0,0,1,0,0,14,stub
carolingian_empire,Frankish Kingdom / Carolingian Empire,holy_roman_empire,Holy Roman Empire,contraction,5,germany|italy,2,0,0,1,1,0,119,stub
abbasid_caliphate,Abbasid Caliphate,ilkhanate,Ilkhanate,contraction,5,iran_plateau|mesopotamia,2,0,0,0,1,0,-2,stub
mongol_empire,Mongol Empire,timurid_empire,Timurid Empire,contraction,5,iran_plateau|khorasan|transoxiana,3,0,0,0,0,0,2,stub
safavid_empire,Safavid Empire,qajar_dynasty,Qajar Dynasty,contraction,5,iran_plateau|khorasan,2,1,0,0,0,0,60,stub
western_roman_empire,Western Roman Empire,ostrogothic_kingdom,Ostrogothic Kingdom of Italy,contraction,5,italy,1,0,0,1,1,0,17,stub
kievan_rus,Kievan Rus,novgorod_republic,Novgorod Republic,contraction,5,kievan_rus,1,1,0,0,1,0,-104,stub
empire_of_japan,Empire of Japan (Meiji),japanese_korea,Japanese-Occupied Korea,contraction,5,korean_peninsula,1,0,0,1,1,0,-37,stub
abbasid_caliphate,Abbasid Caliphate,mamluk_sultanate,Mamluk Sultanate,contraction,5,levant,1,0,0,1,0,0,-8,stub
mongol_empire,Mongol Empire,ming_dynasty,Ming Dynasty,contraction,5,manchuria|yangtze|yellow_river,3,0,0,0,0,0,0,stub
qing_dynasty,Qing Dynasty (Manchu),republic_of_china,Republic of China,contraction,5,manchuria|yangtze|yellow_river,3,0,0,0,0,0,0,stub
western_roman_empire,Western Roman Empire,vandal_kingdom,Vandal Kingdom of North Africa,contraction,5,north_africa,1,0,0,1,1,0,-47,stub
umayyad_caliphate,Umayyad Caliphate,idrisid_dynasty,Idrisid Dynasty,contraction,5,north_africa,1,0,0,1,1,0,38,stub
umayyad_caliphate,Umayyad Caliphate,aghlabid_dynasty,Aghlabid Dynasty,contraction,5,north_africa,1,0,0,1,1,0,50,stub
almohad_caliphate,Almohad Caliphate,saadian_dynasty,Saadian Dynasty,contraction,5,,0,1,0,1,0,0,280,stub
han_dynasty,Han Dynasty,northern_dynasties,Northern Dynasties,contraction,5,,0,1,0,1,0,0,166,stub
han_dynasty,Han Dynasty,southern_dynasties,Southern Dynasties,contraction,5,,0,1,0,1,0,0,200,stub
sui_dynasty,Sui Dynasty,five_dynasties,Five Dynasties (North China),contraction,5,,0,1,0,1,0,0,289,stub
sui_dynasty,Sui Dynasty,ten_kingdoms,Ten Kingdoms (South China),contraction,5,,0,1,0,1,0,0,289,stub
tang_dynasty,Tang Dynasty,southern_song,Southern Song Dynasty,contraction,5,,0,1,0,1,0,0,220,stub
rashidun_caliphate,Rashidun Caliphate,fatimid_caliphate,Fatimid Caliphate,contraction,5,,0,1,0,1,0,0,248,stub
umayyad_caliphate,Umayyad Caliphate,fatimid_caliphate,Fatimid Caliphate,contraction,5,,0,1,0,1,0,0,159,stub
kara_khanid_khanate,Kara-Khanid Khanate,khanate_of_bukhara,Khanate of Bukhara,contraction,5,,0,1,0,1,0,0,288,stub
kara_khanid_khanate,Kara-Khanid Khanate,khanate_of_khiva,Khanate of Khiva,contraction,5,,0,1,0,1,0,0,299,stub
ghaznavid_empire,Ghaznavid Empire,timurid_empire,Timurid Empire,contraction,5,,0,1,0,1,0,0,184,stub
ghaznavid_empire,Ghaznavid Empire,gujarat_sultanate,Gujarat Sultanate,contraction,5,,0,1,0,1,0,0,221,stub
median_kingdom,Median Kingdom,achaemenid_empire,Achaemenid Empire,expansion,5,caucasus|iran_plateau,2,0,0,0,1,0,0,stub
chagatai_khanate,Chagatai Khanate,golden_horde,Golden Horde,expansion,5,central_asian_steppe,1,1,0,0,1,0,-105,stub
maratha_empire,Maratha Empire,republic_of_india,Republic of India,expansion,5,deccan,1,1,0,0,1,0,129,stub
mamluk_sultanate,Mamluk Sultanate,ottoman_empire,Ottoman Empire,expansion,5,egypt|levant,2,1,0,0,0,0,-218,stub
bengal_sultanate,Bengal Sultanate,mughal_empire,Mughal Empire,expansion,5,ganges_plain,1,1,0,0,0,0,-50,stub
malwa_sultanate,Malwa Sultanate,sur_empire,Sur Empire,expansion,5,ganges_plain,1,0,0,1,1,0,-22,stub
elam,Kingdom of Elam,achaemenid_empire,Achaemenid Empire,expansion,5,iran_plateau,1,1,0,0,0,0,-11,stub
sassanid_empire,Sassanid Empire,umayyad_caliphate,Umayyad Caliphate,expansion,5,iran_plateau|khorasan|mesopotamia,3,0,0,0,0,0,10,stub
saffarid_dynasty,Saffarid Dynasty,seljuk_empire,Seljuk Empire,expansion,5,iran_plateau|khorasan,2,0,0,1,0,0,34,stub
buyid_dynasty,Buyid Dynasty,seljuk_empire,Seljuk Empire,expansion,5,iran_plateau|mesopotamia,2,0,0,1,0,0,-25,stub
seljuk_empire,Seljuk Empire,mongol_empire,Mongol Empire,expansion,5,iran_plateau|khorasan|mesopotamia|transoxiana,4,0,0,0,0,0,12,stub
zand_dynasty,Zand Dynasty,pahlavi_dynasty,Pahlavi Dynasty,expansion,5,iran_plateau,1,1,0,0,1,0,131,stub
samanid_empire,Samanid Empire,seljuk_empire,Seljuk Empire,expansion,5,khorasan|transoxiana,2,0,0,1,0,0,38,stub
saffarid_dynasty,Saffarid Dynasty,ghaznavid_empire,Ghaznavid Empire,expansion,5,khorasan,1,0,0,1,1,0,-26,stub
ming_dynasty,Ming Dynasty,qing_dynasty,Qing Dynasty (Manchu),expansion,5,manchuria|yangtze|yellow_river,3,0,0,0,0,0,0,stub
rustamid_dynasty,Rustamid Dynasty,fatimid_caliphate,Fatimid Caliphate,expansion,5,north_africa,1,0,0,1,0,0,0,stub
aghlabid_dynasty,Aghlabid Dynasty,fatimid_caliphate,Fatimid Caliphate,expansion,5,north_africa,1,0,0,1,0,0,0,stub
kara_khanid_khanate,Kara-Khanid Khanate,ghaznavid_empire,Ghaznavid Empire,expansion,5,transoxiana,1,1,0,0,1,0,-235,stub
southern_dynasties,Southern Dynasties,tang_dynasty,Tang Dynasty,expansion,5,yangtze,1,1,0,0,0,0,29,stub
southern_song,Southern Song Dynasty,ming_dynasty,Ming Dynasty,expansion,5,yangtze,1,1,0,0,1,0,89,stub
northern_dynasties,Northern Dynasties,tang_dynasty,Tang Dynasty,expansion,5,yellow_river,1,1,0,0,0,0,37,stub
tsardom_russia,Tsardom of Russia,soviet_union,Soviet Union,expansion,5,,0,1,0,1,0,0,201,stub
ifat_sultanate,Ifat Sultanate,ajuran_sultanate,Ajuran Sultanate,same,5,arabia,1,1,0,0,1,0,-115,stub
ajuran_sultanate,Ajuran Sultanate,adal_sultanate,Adal Sultanate,same,5,arabia,1,1,0,0,1,0,-285,stub
kazakh_khanate,Kazakh Khanate,yarkand_khanate,Yarkand Khanate,same,5,central_asian_steppe,1,1,0,0,1,0,-217,stub
pandya_dynasty,Pandya Dynasty,satavahana_empire,Satavahana Empire,same,5,deccan,1,1,0,0,1,0,-1575,stub
pandya_dynasty,Pandya Dynasty,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-1000,stub
pandya_dynasty,Pandya Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-802,stub
pandya_dynasty,Pandya Dynasty,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-592,stub
pandya_dynasty,Pandya Dynasty,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,-372,stub
pandya_dynasty,Pandya Dynasty,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,-339,stub
pandya_dynasty,Pandya Dynasty,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-262,stub
pandya_dynasty,Pandya Dynasty,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,54,stub
chola_empire,Chola Empire,satavahana_empire,Satavahana Empire,same,5,deccan,1,1,0,0,1,0,-1509,stub
chola_empire,Chola Empire,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-934,stub
chola_empire,Chola Empire,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-736,stub
chola_empire,Chola Empire,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-526,stub
chola_empire,Chola Empire,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,-306,stub
chola_empire,Chola Empire,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,-273,stub
chola_empire,Chola Empire,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-196,stub
chola_empire,Chola Empire,vijayanagara_empire,Vijayanagara Empire,same,5,deccan,1,1,0,0,1,0,57,stub
chola_empire,Chola Empire,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,120,stub
chera_dynasty,Chera Dynasty,satavahana_empire,Satavahana Empire,same,5,deccan,1,1,0,0,1,0,-1332,stub
chera_dynasty,Chera Dynasty,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-757,stub
chera_dynasty,Chera Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-559,stub
chera_dynasty,Chera Dynasty,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-349,stub
chera_dynasty,Chera Dynasty,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,-129,stub
chera_dynasty,Chera Dynasty,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,-96,stub
satavahana_empire,Satavahana Empire,pallava_dynasty,Pallava Dynasty,same,5,deccan,1,1,0,0,1,0,55,stub
satavahana_empire,Satavahana Empire,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,125,stub
vakataka_dynasty,Vakataka Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,0,0,1,1,0,43,stub
pallava_dynasty,Pallava Dynasty,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-552,stub
pallava_dynasty,Pallava Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-354,stub
pallava_dynasty,Pallava Dynasty,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-144,stub
pallava_dynasty,Pallava Dynasty,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,76,stub
pallava_dynasty,Pallava Dynasty,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,109,stub
rashtrakuta_dynasty,Rashtrakuta Dynasty,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,101,stub
western_chalukya,Western Chalukya Empire,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-106,stub
western_chalukya,Western Chalukya Empire,vijayanagara_empire,Vijayanagara Empire,same,5,deccan,1,1,0,0,1,0,147,stub
hoysala_dynasty,Hoysala Empire,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-263,stub
hoysala_dynasty,Hoysala Empire,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,53,stub
kakatiya_dynasty,Kakatiya Dynasty,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,76,stub
nanda_empire,Nanda Empire,shunga_dynasty,Shunga Dynasty,same,5,ganges_plain,1,1,0,0,1,0,137,stub
harsha_empire,Harsha Empire,pala_empire,Pala Empire,same,5,ganges_plain,1,1,0,0,1,0,103,stub
bengal_sultanate,Bengal Sultanate,malwa_sultanate,Malwa Sultanate,same,5,ganges_plain,1,1,0,0,1,0,-184,stub
bengal_sultanate,Bengal Sultanate,jaunpur_sultanate,Jaunpur Sultanate,same,5,ganges_plain,1,1,0,0,1,0,-182,stub
indo_scythian_kingdom,Indo-Scythian Kingdom,indo_parthian_kingdom,Indo-Parthian Kingdom,same,5,indus_valley|punjab,2,0,0,1,1,0,-419,stub
indo_greek_kingdom,Indo-Greek Kingdom,indo_parthian_kingdom,Indo-Parthian Kingdom,same,5,indus_valley|punjab,2,0,0,0,1,0,-9,stub
liao_dynasty,Liao Dynasty (Khitan),jin_jurchen,Jin Dynasty (Jurchen),same,5,manchuria|yellow_river,2,0,0,0,1,0,-10,stub
yuan_dynasty,Yuan Dynasty,ming_dynasty,Ming Dynasty,same,5,manchuria|yangtze|yellow_river,3,0,0,0,0,0,0,stub
darfur_sultanate,Darfur Sultanate,mahdist_state,Mahdist State,same,5,nubia,1,0,0,1,1,0,-31,stub
kingdom_of_norway,Kingdom of Norway,kalmar_union,Kalmar Union,same,5,scandinavia,1,1,0,0,0,0,17,stub
sumerian_city_states,"Sumerian City-States (Ur, Uruk, Lagash)",ur_iii,Third Dynasty of Ur (Neo-Sumerian),same,5,,0,1,0,1,0,0,222,stub
idrisid_dynasty,Idrisid Dynasty,hafsid_dynasty,Hafsid Dynasty,same,5,,0,1,0,1,0,0,255,stub
idrisid_dynasty,Idrisid Dynasty,marinid_dynasty,Marinid Dynasty,same,5,,0,1,0,1,0,0,270,stub
kingdom_of_saba,Kingdom of Saba (Sheba),himyarite_kingdom,Himyarite Kingdom,same,5,,0,1,0,1,0,0,165,stub
chalukya_dynasty,Chalukya Dynasty (Badami),western_chalukya,Western Chalukya Empire,same,5,,0,1,0,1,0,0,216,stub
chalukya_dynasty,Chalukya Dynasty (Badami),hoysala_dynasty,Hoysala Empire,same,5,,0,1,0,1,0,0,249,stub
tulunid_dynasty,Tulunid Dynasty,zangid_atabegate,Zangid Atabegate,same,5,,0,1,0,1,0,0,222,stub
ikhshidid_dynasty,Ikhshidid Dynasty,mamluk_sultanate,Mamluk Sultanate,same,5,,0,1,0,1,0,0,281,stub
north_yuan,North Yuan,mongolian_peoples_republic,Mongolian People's Republic,same,5,,0,1,0,1,0,0,289,stub
tsardom_russia,Tsardom of Russia,russian_federation,Russian Federation,same,5,,0,1,0,1,0,0,270,stub
ottoman_empire,Ottoman Empire,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),contraction,4,anatolia,1,1,0,0,0,0,-544,stub
abbasid_caliphate,Abbasid Caliphate,ifat_sultanate,Ifat Sultanate,contraction,4,arabia,1,0,0,1,0,0,27,stub
habsburg_monarchy,Habsburg Monarchy,czechoslovakia,Czechoslovakia,contraction,4,bohemia,1,0,0,0,1,0,0,stub
goktürk_khaganate,Göktürk Khaganate,avar_khaganate,Avar Khaganate,contraction,4,central_asian_steppe,1,0,0,1,1,0,-176,stub
kara_khanid_khanate,Kara-Khanid Khanate,moghulistan,Moghulistan Khanate,contraction,4,central_asian_steppe,1,0,0,1,1,0,135,stub
mongol_empire,Mongol Empire,golden_horde,Golden Horde,contraction,4,central_asian_steppe,1,1,0,0,0,0,-126,stub
golden_horde,Golden Horde,moghulistan,Moghulistan Khanate,contraction,4,central_asian_steppe,1,1,0,0,0,0,-155,stub
golden_horde,Golden Horde,dzungar_khanate,Dzungar Khanate,contraction,4,central_asian_steppe,1,1,0,0,0,0,132,stub
golden_horde,Golden Horde,khoshut_khanate,Khoshut Khanate,contraction,4,central_asian_steppe,1,1,0,0,0,0,140,stub
abbasid_caliphate,Abbasid Caliphate,tulunid_dynasty,Tulunid Dynasty,contraction,4,egypt|levant,2,0,0,1,0,0,-390,stub
abbasid_caliphate,Abbasid Caliphate,ikhshidid_dynasty,Ikhshidid Dynasty,contraction,4,egypt|levant,2,0,0,1,0,0,-323,stub
fatimid_caliphate,Fatimid Caliphate,ikhshidid_dynasty,Ikhshidid Dynasty,contraction,4,egypt|levant,2,0,0,1,0,0,-236,stub
fatimid_caliphate,Fatimid Caliphate,mamluk_sultanate,Mamluk Sultanate,contraction,4,egypt|levant,2,0,0,1,0,0,79,stub
pratihara_dynasty,Pratihara Dynasty,pala_empire,Pala Empire,contraction,4,ganges_plain,1,1,0,0,0,0,-286,stub
delhi_sultanate,Delhi Sultanate,bengal_sultanate,Bengal Sultanate,contraction,4,ganges_plain,1,1,0,0,0,0,-174,stub
mughal_empire,Mughal Empire,sur_empire,Sur Empire,contraction,4,ganges_plain|punjab,2,0,0,1,0,0,-317,stub
holy_roman_empire,Holy Roman Empire,german_empire,German Empire (Deutsches Reich),contraction,4,germany,1,1,0,0,0,0,65,stub
holy_roman_empire,Holy Roman Empire,weimar_republic,Weimar Republic,contraction,4,germany,1,1,0,0,0,0,112,stub
holy_roman_empire,Holy Roman Empire,nazi_germany,Nazi Germany (Third Reich),contraction,4,germany,1,1,0,0,0,0,127,stub
holy_roman_empire,Holy Roman Empire,federal_republic_germany,Federal Republic of Germany,contraction,4,germany,1,1,0,0,0,0,143,stub
holy_roman_empire,Holy Roman Empire,east_germany,German Democratic Republic (East Germany),contraction,4,germany,1,1,0,0,0,0,143,stub
roman_empire,Roman Empire,visigothic_kingdom,Visigothic Kingdom,contraction,4,iberia,1,0,0,1,0,0,23,stub
western_roman_empire,Western Roman Empire,visigothic_kingdom,Visigothic Kingdom,contraction,4,iberia,1,0,0,1,1,0,-58,stub
maurya_empire,Maurya Empire,indo_greek_kingdom,Indo-Greek Kingdom,contraction,4,indus_valley|punjab,2,0,0,0,0,0,5,stub
british_raj,British Raj,pakistan,Pakistan,contraction,4,indus_valley|punjab,2,0,0,0,0,0,0,stub
achaemenid_empire,Achaemenid Empire,parthian_empire,Parthian Empire (Arsacid),contraction,4,iran_plateau|khorasan|mesopotamia,3,0,0,0,1,0,83,stub
seljuk_empire,Seljuk Empire,jalayirid_sultanate,Jalayirid Sultanate,contraction,4,iran_plateau|mesopotamia,2,0,0,1,0,0,141,stub
mongol_empire,Mongol Empire,kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),contraction,4,iran_plateau|mesopotamia,2,0,0,0,0,0,6,stub
mongol_empire,Mongol Empire,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),contraction,4,iran_plateau|mesopotamia,2,0,0,0,0,0,10,stub
timurid_empire,Timurid Empire,kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),contraction,4,iran_plateau,1,1,0,0,0,0,-133,stub
western_roman_empire,Western Roman Empire,lombard_kingdom,Kingdom of the Lombards,contraction,4,italy,1,0,0,1,1,0,92,stub
parthian_empire,Parthian Empire (Arsacid),kushano_sasanian_kingdom,Kushano-Sasanian Kingdom,contraction,4,khorasan,1,0,0,0,1,0,6,stub
seljuk_empire,Seljuk Empire,ghorid_dynasty,Ghorid Sultanate,contraction,4,khorasan,1,0,0,1,0,0,-46,stub
neo_assyrian_empire,Neo-Assyrian Empire,neo_babylonian,Neo-Babylonian (Chaldean) Empire,contraction,4,levant|mesopotamia,2,0,0,0,1,0,-17,stub
abbasid_caliphate,Abbasid Caliphate,zangid_atabegate,Zangid Atabegate,contraction,4,levant|mesopotamia,2,0,0,1,0,0,-131,stub
fatimid_caliphate,Fatimid Caliphate,zangid_atabegate,Zangid Atabegate,contraction,4,levant,1,0,0,1,0,0,-44,stub
qing_dynasty,Qing Dynasty (Manchu),peoples_republic_of_china,People's Republic of China,contraction,4,manchuria|yangtze|yellow_river,3,0,0,0,0,0,37,stub
seljuk_empire,Seljuk Empire,zangid_atabegate,Zangid Atabegate,contraction,4,mesopotamia,1,1,0,0,0,0,-67,stub
roman_empire,Roman Empire,vandal_kingdom,Vandal Kingdom of North Africa,contraction,4,north_africa,1,0,0,1,0,0,34,stub
umayyad_caliphate,Umayyad Caliphate,rustamid_dynasty,Rustamid Dynasty,contraction,4,north_africa,1,0,0,1,0,0,26,stub
fatimid_caliphate,Fatimid Caliphate,almohad_caliphate,Almohad Caliphate,contraction,4,north_africa,1,0,0,1,0,0,-50,stub
